index,chk_col,vs_col,p_val
89,job_analyze_res,factor_size,0.3447179290147151
90,job_analyze_res,factor_network,0.7837228854734135
91,job_analyze_res,factor_variety_attend,0.8397482700807893
92,job_analyze_res,factor_code,0.6713760413581431
93,job_analyze_res,factor_location,0.8898832195045765
94,job_analyze_res,factor_ability_to_pay,0.373827926470388
95,job_analyze_res,ideal_multi_track,0.020765989100027648
96,job_analyze_res,ideal_single_track,0.11283073677786055
97,job_analyze_res,ideal_unconference,0.40558504199643575
98,job_analyze_res,session_keynote,0.9347582695715038
99,job_analyze_res,session_long_talk,0.9398661209014597
100,job_analyze_res,session_short_talk,0.9823032668430631
101,job_analyze_res,session_workshop,0.6123176119220466
102,job_analyze_res,session_network,0.8636154086462994
103,job_analyze_res,session_social_event,0.8588851682310841
104,job_analyze_res,session_qa,0.9779698800401584
105,job_analyze_res,sesson_topic_tables,0.39567176010093563
106,job_analyze_res,target,0.005173207718025301
107,job_analyze_res,persona_id,0.5419531544368303
108,job_analyze_res,job_taxo,5.320367163903422e-08
109,job_buy_res_report,job_manage_res_proj,0.0025776526123960056
110,job_buy_res_report,job_observe_res,0.001825443695180508
111,job_buy_res_report,job_plan_res,0.0441923063171487
112,job_buy_res_report,job_teach_res,0.0004808569077874546
113,job_buy_res_report,job_advocate_res,0.0311876562588378
114,job_buy_res_report,job_hire_res_vendor,4.970986135676353e-16
115,job_buy_res_report,job_lead_res_team,0.02462299509405096
116,job_buy_res_report,exp_conduct_res,0.610250231694919
117,job_buy_res_report,exp_analyze_res,0.9751971361839934
118,job_buy_res_report,exp_buy_res_report,0.00024632094718299405
119,job_buy_res_report,exp_manage_res_proj,0.9363306932745129
120,job_buy_res_report,exp_observe_res,0.6856762508830239
121,job_buy_res_report,exp_plan_res,0.54300509822175
122,job_buy_res_report,exp_teach_res,0.7727781470317648
123,job_buy_res_report,exp_advocate_res,0.3357209799198025
124,job_buy_res_report,exp_hire_res_vendor,0.22783972390861573
125,job_buy_res_report,exp_lead_res_team,0.0322148679864788
126,job_buy_res_report,research_educ_cat,0.05296178081074592
127,job_buy_res_report,learning_talks,0.058602035026809926
128,job_buy_res_report,learning_read,0.8464150113398514
129,job_buy_res_report,learning_meetup,0.3075172576781027
130,job_buy_res_report,learning_workshop,0.013351230753359308
131,job_buy_res_report,likely_watch_video,0.37254963434545363
132,job_buy_res_report,likely_internet,0.6120804297171973
133,job_buy_res_report,likely_book,0.6964893588628167
134,job_buy_res_report,likely_online_group,0.21895131138784457
135,job_buy_res_report,likely_colleague,0.45874920390489105
136,job_buy_res_report,likely_meetup,0.30930680016330536
137,job_buy_res_report,likely_workshop,0.12061059920762833
138,job_buy_res_report,factor_speaker,0.00019826390334017052
139,job_buy_res_report,factor_diverse_speak,0.23785436659310244
140,job_buy_res_report,factor_topics,0.9667335356915778
141,job_buy_res_report,factor_format_sessions,0.6926787703445896
142,job_buy_res_report,factor_size,0.18690763147645845
143,job_buy_res_report,factor_network,0.12882950181824615
144,job_buy_res_report,factor_variety_attend,0.17414381083745106
145,job_buy_res_report,factor_code,0.3170658383200859
146,job_buy_res_report,factor_location,0.7149600181487465
147,job_buy_res_report,factor_ability_to_pay,0.9732854940513794
148,job_buy_res_report,ideal_multi_track,0.5700996410590413
149,job_buy_res_report,ideal_single_track,0.12443954450934278
150,job_buy_res_report,ideal_unconference,0.3694674034229515
151,job_buy_res_report,session_keynote,0.40630783011222826
152,job_buy_res_report,session_long_talk,0.8239788087316305
153,job_buy_res_report,session_short_talk,0.5045609486863427
154,job_buy_res_report,session_workshop,0.8654770415613339
155,job_buy_res_report,session_network,0.16794575962036384
156,job_buy_res_report,session_social_event,0.4138272350278932
157,job_buy_res_report,session_qa,0.24648152551848906
158,job_buy_res_report,sesson_topic_tables,0.1781065420808146
159,job_buy_res_report,target,0.36749708369992723
160,job_buy_res_report,persona_id,0.4564477704032932
161,job_buy_res_report,job_taxo,0.22927380784451884
162,job_manage_res_proj,job_observe_res,1.7272429208960646e-05
163,job_manage_res_proj,job_plan_res,9.21366615307002e-33
164,job_manage_res_proj,job_teach_res,2.396770321695505e-16
165,job_manage_res_proj,job_advocate_res,0.0032168697609435528
166,job_manage_res_proj,job_hire_res_vendor,0.0003738771667580695
167,job_manage_res_proj,job_lead_res_team,8.312018340106252e-25
168,job_manage_res_proj,exp_conduct_res,0.0011198747833536609
169,job_manage_res_proj,exp_analyze_res,0.0014062450437960113
170,job_manage_res_proj,exp_buy_res_report,0.2446199511953912
171,job_manage_res_proj,exp_manage_res_proj,1.4252478578518475e-06
172,job_manage_res_proj,exp_observe_res,0.00041279469266108384
173,job_manage_res_proj,exp_plan_res,0.0002458788523519622
174,job_manage_res_proj,exp_teach_res,0.01071203900083785
175,job_manage_res_proj,exp_advocate_res,0.01806900015021836
176,job_manage_res_proj,exp_hire_res_vendor,0.0033135490227408334
177,job_manage_res_proj,exp_lead_res_team,0.008680774819970857
178,job_manage_res_proj,research_educ_cat,0.8507940273723795
179,job_manage_res_proj,learning_talks,0.9277005635649378
180,job_manage_res_proj,learning_read,0.6978778699131967
181,job_manage_res_proj,learning_meetup,0.1814467575811212
182,job_manage_res_proj,learning_workshop,0.09021989760161718
183,job_manage_res_proj,likely_watch_video,0.2763869190652557
184,job_manage_res_proj,likely_internet,0.9341043764916372
185,job_manage_res_proj,likely_book,0.7326340668038066
186,job_manage_res_proj,likely_online_group,0.23839913933724283
187,job_manage_res_proj,likely_colleague,0.9216275411775393
188,job_manage_res_proj,likely_meetup,0.5891464768922844
189,job_manage_res_proj,likely_workshop,0.04865759397983242
190,job_manage_res_proj,factor_speaker,0.11397298082151955
191,job_manage_res_proj,factor_diverse_speak,0.2743903953181619
192,job_manage_res_proj,factor_topics,0.9480192321808213
193,job_manage_res_proj,factor_format_sessions,0.8386069667114524
194,job_manage_res_proj,factor_size,0.43596289195472915
195,job_manage_res_proj,factor_network,0.268609538982547
196,job_manage_res_proj,factor_variety_attend,0.3449229434644421
197,job_manage_res_proj,factor_code,0.9333714812119334
198,job_manage_res_proj,factor_location,0.5632570351279056
199,job_manage_res_proj,factor_ability_to_pay,0.9862309384558079
200,job_manage_res_proj,ideal_multi_track,0.07868804018767042
201,job_manage_res_proj,ideal_single_track,0.12881382670114458
202,job_manage_res_proj,ideal_unconference,0.8238909359482952
203,job_manage_res_proj,session_keynote,0.9556465870108481
204,job_manage_res_proj,session_long_talk,0.8882989123926719
205,job_manage_res_proj,session_short_talk,0.590538512756921
206,job_manage_res_proj,session_workshop,0.5901011608428257
207,job_manage_res_proj,session_network,0.02565133487647037
208,job_manage_res_proj,session_social_event,0.8812696180639954
209,job_manage_res_proj,session_qa,0.8787808357116281
210,job_manage_res_proj,sesson_topic_tables,0.31329551339785866
211,job_manage_res_proj,target,0.06898812725377776
212,job_manage_res_proj,persona_id,2.195966571768413e-06
213,job_manage_res_proj,job_taxo,1.329701009534058e-13
214,job_observe_res,job_plan_res,2.525440395015903e-09
215,job_observe_res,job_teach_res,5.750966035582872e-06
216,job_observe_res,job_advocate_res,6.598183292042917e-05
217,job_observe_res,job_hire_res_vendor,0.010053958706383023
218,job_observe_res,job_lead_res_team,6.417309637654072e-11
219,job_observe_res,exp_conduct_res,0.7581382862947836
220,job_observe_res,exp_analyze_res,0.7192992146512771
221,job_observe_res,exp_buy_res_report,0.18578878205831542
222,job_observe_res,exp_manage_res_proj,0.5277151686399122
223,job_observe_res,exp_observe_res,0.02219309547552131
224,job_observe_res,exp_plan_res,0.6990970077566422
225,job_observe_res,exp_teach_res,0.3229042207206918
226,job_observe_res,exp_advocate_res,0.44953981231833473
227,job_observe_res,exp_hire_res_vendor,0.1380080241422602
228,job_observe_res,exp_lead_res_team,0.11336428310442619
229,job_observe_res,research_educ_cat,0.6818185994850726
230,job_observe_res,learning_talks,0.04299047252934767
231,job_observe_res,learning_read,0.0024534425839818504
232,job_observe_res,learning_meetup,0.02121291501450393
233,job_observe_res,learning_workshop,0.00031703943192650457
234,job_observe_res,likely_watch_video,0.2797369347697265
235,job_observe_res,likely_internet,0.9600177120270286
236,job_observe_res,likely_book,0.07705382145157157
237,job_observe_res,likely_online_group,0.1207042802401344
238,job_observe_res,likely_colleague,0.24574103300216937
239,job_observe_res,likely_meetup,0.0006354492600853289
240,job_observe_res,likely_workshop,0.02931733765550104
241,job_observe_res,factor_speaker,0.2656392525714617
242,job_observe_res,factor_diverse_speak,0.7096180264752674
243,job_observe_res,factor_topics,0.7073235256949
244,job_observe_res,factor_format_sessions,0.33740905436563534
245,job_observe_res,factor_size,0.7096507368926035
246,job_observe_res,factor_network,0.33102441532074595
247,job_observe_res,factor_variety_attend,0.37012173276557714
248,job_observe_res,factor_code,0.6174384094241838
249,job_observe_res,factor_location,0.08131354329792848
250,job_observe_res,factor_ability_to_pay,0.1655441766199293
251,job_observe_res,ideal_multi_track,0.9558991525208642
252,job_observe_res,ideal_single_track,0.9669826694442304
253,job_observe_res,ideal_unconference,0.9293028467971202
254,job_observe_res,session_keynote,0.8200081756400217
255,job_observe_res,session_long_talk,0.9084301974275635
256,job_observe_res,session_short_talk,0.3433147879053625
257,job_observe_res,session_workshop,0.0020387425733829597
258,job_observe_res,session_network,0.5051491452626882
259,job_observe_res,session_social_event,0.5081744129450936
260,job_observe_res,session_qa,0.9808993880116639
261,job_observe_res,sesson_topic_tables,0.22879050352376956
262,job_observe_res,target,0.05619185140287337
263,job_observe_res,persona_id,0.7496361672340773
264,job_observe_res,job_taxo,0.9325120132206949
265,job_plan_res,job_teach_res,1.906422737440146e-08
266,job_plan_res,job_advocate_res,0.3141915083993835
267,job_plan_res,job_hire_res_vendor,0.2461445694656298
268,job_plan_res,job_lead_res_team,3.940309481284586e-05
269,job_plan_res,exp_conduct_res,0.17321203338139712
270,job_plan_res,exp_analyze_res,0.08954622335518253
271,job_plan_res,exp_buy_res_report,0.9302330000134584
272,job_plan_res,exp_manage_res_proj,0.17127907353358218
273,job_plan_res,exp_observe_res,0.11183904753718975
274,job_plan_res,exp_plan_res,0.029343572644432662
275,job_plan_res,exp_teach_res,0.9028423060764754
276,job_plan_res,exp_advocate_res,0.7365654831321304
277,job_plan_res,exp_hire_res_vendor,0.9559901446648044
278,job_plan_res,exp_lead_res_team,0.9968933551833589
279,job_plan_res,research_educ_cat,0.8575046109799014
280,job_plan_res,learning_talks,0.6033574245373218
281,job_plan_res,learning_read,1.0
282,job_plan_res,learning_meetup,0.19355004208725474
283,job_plan_res,learning_workshop,0.02173257055298712
284,job_plan_res,likely_watch_video,0.6795688580607916
285,job_plan_res,likely_internet,0.7992177359292465
286,job_plan_res,likely_book,0.28698737288345555
287,job_plan_res,likely_online_group,0.05432698245354671
288,job_plan_res,likely_colleague,0.1289832007327128
289,job_plan_res,likely_meetup,0.6542354460031252
290,job_plan_res,likely_workshop,0.11735364895241962
291,job_plan_res,factor_speaker,0.07042730549332143
292,job_plan_res,factor_diverse_speak,0.8718486145413787
293,job_plan_res,factor_topics,0.6850874886644379
294,job_plan_res,factor_format_sessions,0.24736953287579855
295,job_plan_res,factor_size,0.35976849500499153
296,job_plan_res,factor_network,0.9792193517060498
297,job_plan_res,factor_variety_attend,0.833564083574309
298,job_plan_res,factor_code,0.9285931231200171
299,job_plan_res,factor_location,0.2779444616211412
300,job_plan_res,factor_ability_to_pay,0.8874144095235641
301,job_plan_res,ideal_multi_track,0.900852279139169
302,job_plan_res,ideal_single_track,0.9912605269039872
303,job_plan_res,ideal_unconference,0.9828975801612521
304,job_plan_res,session_keynote,0.9963926164115513
305,job_plan_res,session_long_talk,0.9204907630664643
306,job_plan_res,session_short_talk,0.41718271624651715
307,job_plan_res,session_workshop,0.08277793213209175
308,job_plan_res,session_network,0.6243013671491252
309,job_plan_res,session_social_event,0.9366669145353944
310,job_plan_res,session_qa,0.3686628010250099
311,job_plan_res,sesson_topic_tables,0.39772925636451895
312,job_plan_res,target,0.18367181213288436
313,job_plan_res,persona_id,0.07323519852370582
314,job_plan_res,job_taxo,1.9097919098997592e-10
315,job_teach_res,job_advocate_res,1.9733382471876618e-13
316,job_teach_res,job_hire_res_vendor,0.003352437473924508
317,job_teach_res,job_lead_res_team,3.0734208960006417e-15
318,job_teach_res,exp_conduct_res,3.208540912725008e-07
319,job_teach_res,exp_analyze_res,2.079621640185947e-05
320,job_teach_res,exp_buy_res_report,0.004013119404003912
321,job_teach_res,exp_manage_res_proj,1.8294317925461837e-06
322,job_teach_res,exp_observe_res,2.550551228174098e-08
323,job_teach_res,exp_plan_res,6.265537593515423e-08
324,job_teach_res,exp_teach_res,4.598409766027327e-14
325,job_teach_res,exp_advocate_res,3.494697601023196e-09
326,job_teach_res,exp_hire_res_vendor,0.03929206422275758
327,job_teach_res,exp_lead_res_team,5.672115284608257e-09
328,job_teach_res,research_educ_cat,0.9948930152466652
329,job_teach_res,learning_talks,0.18064405072522455
330,job_teach_res,learning_read,0.08560239666123831
331,job_teach_res,learning_meetup,0.013178200329255586
332,job_teach_res,learning_workshop,4.2561766460287966e-05
333,job_teach_res,likely_watch_video,0.7979264388502009
334,job_teach_res,likely_internet,0.7427935208943763
335,job_teach_res,likely_book,0.0197322903376503
336,job_teach_res,likely_online_group,0.053970523627429684
337,job_teach_res,likely_colleague,0.00929842469265653
338,job_teach_res,likely_meetup,0.5831704869585621
339,job_teach_res,likely_workshop,0.03958261855648764
340,job_teach_res,factor_speaker,0.00020779054848607236
341,job_teach_res,factor_diverse_speak,0.16025268219494654
342,job_teach_res,factor_topics,0.8949892383115244
343,job_teach_res,factor_format_sessions,0.22844699284831496
344,job_teach_res,factor_size,0.530829871726755
345,job_teach_res,factor_network,0.02359394383679557
346,job_teach_res,factor_variety_attend,0.13910903285006934
347,job_teach_res,factor_code,0.31334791082090296
348,job_teach_res,factor_location,0.3920852611639495
349,job_teach_res,factor_ability_to_pay,0.938698281325484
350,job_teach_res,ideal_multi_track,7.666363131167117e-05
351,job_teach_res,ideal_single_track,0.041004906115940626
352,job_teach_res,ideal_unconference,0.06973534217670575
353,job_teach_res,session_keynote,0.15306243788317014
354,job_teach_res,session_long_talk,0.8573211700392871
355,job_teach_res,session_short_talk,0.03205511657039667
356,job_teach_res,session_workshop,0.8470354016625369
357,job_teach_res,session_network,0.08549314341883282
358,job_teach_res,session_social_event,0.7255910660833274
359,job_teach_res,session_qa,0.6354587720932487
360,job_teach_res,sesson_topic_tables,0.41100373696135006
361,job_teach_res,target,0.027366545453375607
362,job_teach_res,persona_id,0.000775679270605912
363,job_teach_res,job_taxo,0.012050246459439458
364,job_advocate_res,job_hire_res_vendor,0.43120397105310426
365,job_advocate_res,job_lead_res_team,0.004945862438883023
366,job_advocate_res,exp_conduct_res,0.009350932105615975
367,job_advocate_res,exp_analyze_res,0.012561977048446974
368,job_advocate_res,exp_buy_res_report,0.18886951163887683
369,job_advocate_res,exp_manage_res_proj,0.021108083928405512
370,job_advocate_res,exp_observe_res,0.0016601829568034512
371,job_advocate_res,exp_plan_res,0.1313383810909047
372,job_advocate_res,exp_teach_res,0.00020241821473467107
373,job_advocate_res,exp_advocate_res,1.78908904950689e-05
374,job_advocate_res,exp_hire_res_vendor,0.5402002936964438
375,job_advocate_res,exp_lead_res_team,0.08681349271931495
376,job_advocate_res,research_educ_cat,0.9890767881674773
377,job_advocate_res,learning_talks,0.011115480355236485
378,job_advocate_res,learning_read,0.027148365994742754
379,job_advocate_res,learning_meetup,0.654768218822182
380,job_advocate_res,learning_workshop,0.159420363355405
381,job_advocate_res,likely_watch_video,0.8092732444155937
382,job_advocate_res,likely_internet,0.7203015787055437
383,job_advocate_res,likely_book,0.1546117616371457
384,job_advocate_res,likely_online_group,0.12895098224283075
385,job_advocate_res,likely_colleague,0.9865109312525988
386,job_advocate_res,likely_meetup,0.6128763549921412
387,job_advocate_res,likely_workshop,0.06519467148087371
388,job_advocate_res,factor_speaker,0.4474079605366804
389,job_advocate_res,factor_diverse_speak,0.12692645486362977
390,job_advocate_res,factor_topics,0.6394458041164504
391,job_advocate_res,factor_format_sessions,0.9202203377279794
392,job_advocate_res,factor_size,0.20755718575825974
393,job_advocate_res,factor_network,0.15891867719868413
394,job_advocate_res,factor_variety_attend,0.1661717140793636
395,job_advocate_res,factor_code,0.24428046037097167
396,job_advocate_res,factor_location,0.9169594182944028
397,job_advocate_res,factor_ability_to_pay,0.43157498949470796
398,job_advocate_res,ideal_multi_track,0.10685106628427449
399,job_advocate_res,ideal_single_track,0.08877922846392712
400,job_advocate_res,ideal_unconference,0.8592880170362556
401,job_advocate_res,session_keynote,0.9426042391497484
402,job_advocate_res,session_long_talk,0.9609249696991515
403,job_advocate_res,session_short_talk,0.7182164594139682
404,job_advocate_res,session_workshop,0.9687255365562405
405,job_advocate_res,session_network,0.9529806088667482
406,job_advocate_res,session_social_event,0.5960504239096038
407,job_advocate_res,session_qa,0.6660608537953028
408,job_advocate_res,sesson_topic_tables,0.8927794628877017
409,job_advocate_res,target,0.31613490460464483
410,job_advocate_res,persona_id,0.05321550401945473
411,job_advocate_res,job_taxo,0.028819385393761915
412,job_hire_res_vendor,job_lead_res_team,4.663918211204308e-06
413,job_hire_res_vendor,exp_conduct_res,0.01156069617574425
414,job_hire_res_vendor,exp_analyze_res,0.01478338057653823
415,job_hire_res_vendor,exp_buy_res_report,1.7147238380085213e-05
416,job_hire_res_vendor,exp_manage_res_proj,0.0016534836369699786
417,job_hire_res_vendor,exp_observe_res,0.0005928527014654464
418,job_hire_res_vendor,exp_plan_res,0.04798282524483546
419,job_hire_res_vendor,exp_teach_res,0.0011513302885207946
420,job_hire_res_vendor,exp_advocate_res,0.040535672969265316
421,job_hire_res_vendor,exp_hire_res_vendor,1.0322354051118061e-09
422,job_hire_res_vendor,exp_lead_res_team,0.00023592598468423687
423,job_hire_res_vendor,research_educ_cat,0.04390633868911463
424,job_hire_res_vendor,learning_talks,0.7309045200471267
425,job_hire_res_vendor,learning_read,1.0
426,job_hire_res_vendor,learning_meetup,1.0
427,job_hire_res_vendor,learning_workshop,0.21472905390992877
428,job_hire_res_vendor,likely_watch_video,0.7118464582221444
429,job_hire_res_vendor,likely_internet,0.7296572707507649
430,job_hire_res_vendor,likely_book,0.8240928300258211
431,job_hire_res_vendor,likely_online_group,0.9672583416758329
432,job_hire_res_vendor,likely_colleague,0.6088420084868504
433,job_hire_res_vendor,likely_meetup,0.333813218672702
434,job_hire_res_vendor,likely_workshop,0.14671761594918126
435,job_hire_res_vendor,factor_speaker,0.03418244672398424
436,job_hire_res_vendor,factor_diverse_speak,0.3420236748413763
437,job_hire_res_vendor,factor_topics,0.6149240178425128
438,job_hire_res_vendor,factor_format_sessions,0.7269031867901847
439,job_hire_res_vendor,factor_size,0.15895105061721201
440,job_hire_res_vendor,factor_network,0.31317062750909186
441,job_hire_res_vendor,factor_variety_attend,0.13805775039199075
442,job_hire_res_vendor,factor_code,0.8861458922347965
443,job_hire_res_vendor,factor_location,0.3172696930320909
444,job_hire_res_vendor,factor_ability_to_pay,0.8474674594287548
445,job_hire_res_vendor,ideal_multi_track,0.7528884819502728
446,job_hire_res_vendor,ideal_single_track,0.5457093371812562
447,job_hire_res_vendor,ideal_unconference,0.05033079377476473
448,job_hire_res_vendor,session_keynote,0.7864748557515524
449,job_hire_res_vendor,session_long_talk,0.8337903195315046
450,job_hire_res_vendor,session_short_talk,0.36424417112364305
451,job_hire_res_vendor,session_workshop,0.6497639421993874
452,job_hire_res_vendor,session_network,0.08114661732055209
453,job_hire_res_vendor,session_social_event,0.7524417456285838
454,job_hire_res_vendor,session_qa,0.15692502140947293
455,job_hire_res_vendor,sesson_topic_tables,0.031051845245974097
456,job_hire_res_vendor,target,0.2849178612402569
457,job_hire_res_vendor,persona_id,0.009910136647308863
458,job_hire_res_vendor,job_taxo,0.0003054677801581998
459,job_lead_res_team,exp_conduct_res,0.0011540242164959922
460,job_lead_res_team,exp_analyze_res,4.110994010932158e-05
461,job_lead_res_team,exp_buy_res_report,0.0001616731105131437
462,job_lead_res_team,exp_manage_res_proj,1.2324611137214196e-06
463,job_lead_res_team,exp_observe_res,5.505024454104487e-06
464,job_lead_res_team,exp_plan_res,6.378539681986963e-06
465,job_lead_res_team,exp_teach_res,6.730533056940347e-09
466,job_lead_res_team,exp_advocate_res,1.5201335453655563e-08
467,job_lead_res_team,exp_hire_res_vendor,0.002312351899552589
468,job_lead_res_team,exp_lead_res_team,6.396607053679275e-11
469,job_lead_res_team,research_educ_cat,0.903162386052686
470,job_lead_res_team,learning_talks,0.6064533496219057
471,job_lead_res_team,learning_read,0.4853851967591588
472,job_lead_res_team,learning_meetup,0.1579097611812535
473,job_lead_res_team,learning_workshop,0.09896055861586983
474,job_lead_res_team,likely_watch_video,0.7307766358641967
475,job_lead_res_team,likely_internet,0.4535680562204949
476,job_lead_res_team,likely_book,0.3764236838884879
477,job_lead_res_team,likely_online_group,0.6989481749031199
478,job_lead_res_team,likely_colleague,0.46405811210516135
479,job_lead_res_team,likely_meetup,0.8357079730359845
480,job_lead_res_team,likely_workshop,0.02880684495026235
481,job_lead_res_team,factor_speaker,0.19898444137104024
482,job_lead_res_team,factor_diverse_speak,0.9341827120531263
483,job_lead_res_team,factor_topics,0.5439751427941206
484,job_lead_res_team,factor_format_sessions,0.20278268297665164
485,job_lead_res_team,factor_size,0.20763831719564466
486,job_lead_res_team,factor_network,0.0062228039260051465
487,job_lead_res_team,factor_variety_attend,0.07302226745745012
488,job_lead_res_team,factor_code,0.2528128069076978
489,job_lead_res_team,factor_location,0.02645726658749092
490,job_lead_res_team,factor_ability_to_pay,0.18803964861261446
491,job_lead_res_team,ideal_multi_track,0.0015281910418967828
492,job_lead_res_team,ideal_single_track,0.0027979394795571272
493,job_lead_res_team,ideal_unconference,0.14740917976265394
494,job_lead_res_team,session_keynote,0.9684878152934275
495,job_lead_res_team,session_long_talk,0.31571074407160016
496,job_lead_res_team,session_short_talk,0.22554129917987586
497,job_lead_res_team,session_workshop,0.9058674791694943
498,job_lead_res_team,session_network,0.02833867522972156
499,job_lead_res_team,session_social_event,0.09344002425759912
500,job_lead_res_team,session_qa,0.997346345993284
501,job_lead_res_team,sesson_topic_tables,0.5209883139716209
502,job_lead_res_team,target,0.7257382073617363
503,job_lead_res_team,persona_id,1.100876748665088e-07
504,job_lead_res_team,job_taxo,3.3495629521766906e-16
505,exp_conduct_res,exp_analyze_res,1.778882881840109e-125
506,exp_conduct_res,exp_buy_res_report,1.124932830365053e-12
507,exp_conduct_res,exp_manage_res_proj,5.438020514899084e-73
508,exp_conduct_res,exp_observe_res,1.5377581980953505e-85
509,exp_conduct_res,exp_plan_res,7.223247614365897e-113
510,exp_conduct_res,exp_teach_res,2.1233177641321434e-35
511,exp_conduct_res,exp_advocate_res,7.171982249145172e-63
512,exp_conduct_res,exp_hire_res_vendor,4.929010296166809e-22
513,exp_conduct_res,exp_lead_res_team,3.717095165774846e-27
514,exp_conduct_res,research_educ_cat,0.5252906626246023
